Price,ID_Ber,Bed,Bath,m²,ID_Type,ID_Location_Number,Type,Region,Location_,Ber,Region_ID
250000,4,2,1,52,3,20,Apartment,Co. Dublin,Co. Dublin - Swords,ber/C3,3
219000,11,2,2,68,3,45,Apartment,South,Dublin 22,ber/E1,2
390000,7,3,1,90,6,13,Terrace,South,Dublin 12,ber/C2,2
290000,1,3,1,82,5,45,End of Terrace,South,Dublin 22,ber/D2,2
350000,7,3,2,111,1,43,Semi-D,Co. Dublin,Co. Dublin - Citywest,ber/C2,3
225000,14,2,2,69,3,13,Apartment,South,Dublin 12,ber/C1,2
295000,3,3,3,102,7,28,Duplex,North,Dublin 11,ber/B2,1
295000,1,2,1,71,4,28,Bungalow,North,Dublin 11,ber/D2,1
325000,15,2,1,55,6,37,Terrace,South,Dublin 20,ber/E2,2
395000,1,3,3,95,1,37,Semi-D,South,Dublin 20,ber/D2,2
575000,11,4,3,146,1,29,Semi-D,Co. Dublin,Co. Dublin - Lucan,ber/E1,3
250000,4,3,1,80,1,41,Semi-D,South,Dublin 24,ber/C3,2
495000,13,4,3,130,2,13,Detached,South,Dublin 12,ber/F,2
279000,1,3,1,72,6,49,Terrace,South,Dublin 10,ber/D2,2
220000,7,2,2,74,3,45,Apartment,South,Dublin 22,ber/C2,2
475000,14,2,2,112,3,10,Apartment,South,Dublin 8,ber/C1,2
425000,4,3,3,109,1,29,Semi-D,Co. Dublin,Co. Dublin - Lucan,ber/C3,3
295000,3,2,2,96,7,9,Duplex,North,Dublin 15,ber/B2,1
190000,10,2,2,62,3,45,Apartment,South,Dublin 22,ber/D1,2
375000,4,3,3,101,5,48,End of Terrace,Co. Dublin,Co. Dublin - Newcastle,ber/C3,3
460000,1,3,3,100,1,41,Semi-D,South,Dublin 24,ber/D2,2
450000,7,5,2,143,5,45,End of Terrace,South,Dublin 22,ber/C2,2
585000,2,3,2,100,1,9,Semi-D,North,Dublin 15,ber/B3,1
280000,7,3,2,90,7,45,Duplex,South,Dublin 22,ber/C2,2
300000,1,3,1,78,6,13,Terrace,South,Dublin 12,ber/D2,2
325000,2,3,2,100,7,29,Duplex,Co. Dublin,Co. Dublin - Lucan,ber/B3,3
275000,4,2,1,58,3,13,Apartment,South,Dublin 12,ber/C3,2
475000,3,3,3,169,2,28,Detached,North,Dublin 11,ber/B2,1
275000,7,3,3,88,7,33,Duplex,Co. Dublin,Co. Dublin - Rathcoole,ber/C2,3
495000,7,3,2,142,5,37,End of Terrace,South,Dublin 20,ber/C2,2
350000,1,3,1,82,6,15,Terrace,North,Dublin 5,ber/D2,1
325000,1,3,1,86,1,45,Semi-D,South,Dublin 22,ber/D2,2
280000,7,2,1,67,3,41,Apartment,South,Dublin 24,ber/C2,2
450000,14,3,1,87,1,13,Semi-D,South,Dublin 12,ber/C1,2
185000,7,1,1,50,3,41,Apartment,South,Dublin 24,ber/C2,2
310000,4,3,1,82,6,41,Terrace,South,Dublin 24,ber/C3,2
270000,15,2,1,60,6,49,Terrace,South,Dublin 10,ber/E2,2
465000,12,4,3,126,5,43,End of Terrace,Co. Dublin,Co. Dublin - Citywest,ber/A3,3
295000,10,3,1,83,6,45,Terrace,South,Dublin 22,ber/D1,2
325000,1,2,1,66,3,15,Apartment,North,Dublin 5,ber/D2,1
350000,14,3,1,100,6,45,Terrace,South,Dublin 22,ber/C1,2
450000,7,5,2,143,5,45,End of Terrace,South,Dublin 22,ber/C2,2
585000,2,3,2,100,1,9,Semi-D,North,Dublin 15,ber/B3,1
280000,7,3,2,90,7,45,Duplex,South,Dublin 22,ber/C2,2
300000,1,3,1,78,6,13,Terrace,South,Dublin 12,ber/D2,2
325000,2,3,2,100,7,29,Duplex,Co. Dublin,Co. Dublin - Lucan,ber/B3,3
275000,4,2,1,58,3,13,Apartment,South,Dublin 12,ber/C3,2
475000,3,3,3,169,2,28,Detached,North,Dublin 11,ber/B2,1
275000,7,3,3,88,7,33,Duplex,Co. Dublin,Co. Dublin - Rathcoole,ber/C2,3
495000,7,3,2,142,5,37,End of Terrace,South,Dublin 20,ber/C2,2
350000,1,3,1,82,6,15,Terrace,North,Dublin 5,ber/D2,1
325000,1,3,1,86,1,45,Semi-D,South,Dublin 22,ber/D2,2
280000,7,2,1,67,3,41,Apartment,South,Dublin 24,ber/C2,2
450000,14,3,1,87,1,13,Semi-D,South,Dublin 12,ber/C1,2
185000,7,1,1,50,3,41,Apartment,South,Dublin 24,ber/C2,2
310000,4,3,1,82,6,41,Terrace,South,Dublin 24,ber/C3,2
270000,15,2,1,60,6,49,Terrace,South,Dublin 10,ber/E2,2
465000,12,4,3,126,5,43,End of Terrace,Co. Dublin,Co. Dublin - Citywest,ber/A3,3
295000,10,3,1,83,6,45,Terrace,South,Dublin 22,ber/D1,2
325000,1,2,1,66,3,15,Apartment,North,Dublin 5,ber/D2,1
350000,14,3,1,100,6,45,Terrace,South,Dublin 22,ber/C1,2
350000,11,3,2,80,5,45,End of Terrace,South,Dublin 22,ber/E1,2
365000,7,3,2,93,1,29,Semi-D,Co. Dublin,Co. Dublin - Lucan,ber/C2,3
295000,4,2,2,74,3,9,Apartment,North,Dublin 15,ber/C3,1
275000,7,2,2,78,3,9,Apartment,North,Dublin 15,ber/C2,1
295000,4,2,2,70,6,10,Terrace,South,Dublin 8,ber/C3,2
620000,11,4,2,117,1,9,Semi-D,North,Dublin 15,ber/E1,1
795000,12,4,3,137,6,22,Terrace,Co. Dublin,Co. Dublin - Malahide,ber/A3,3
875000,13,4,2,181,1,7,Semi-D,South,Dublin 14,ber/F,2
895000,4,4,3,134,2,52,Detached,Co. Dublin,Co. Dublin - Portmarnock,ber/C3,3
355000,15,2,1,45,3,53,Apartment,North,Dublin 1,ber/E2,1
430000,4,1,1,60,3,22,Apartment,Co. Dublin,Co. Dublin - Malahide,ber/C3,3
589000,13,3,1,92,1,5,Semi-D,South,Dublin 16,ber/F,2
600000,4,9,3,236,2,41,Detached,South,Dublin 24,ber/C3,2
480000,14,3,3,99,2,28,Detached,North,Dublin 11,ber/C1,1
995000,6,2,3,158,6,21,Terrace,South,Dublin 6,ber/A2,2
375000,7,3,3,93,1,20,Semi-D,Co. Dublin,Co. Dublin - Swords,ber/C2,3
430000,4,3,3,103,1,9,Semi-D,North,Dublin 15,ber/C3,1
525000,7,3,3,86,8,26,Townhouse,North,Dublin 9,ber/C2,1
579000,7,3,2,97,1,5,Semi-D,South,Dublin 16,ber/C2,2
460000,1,2,1,68,5,22,End of Terrace,Co. Dublin,Co. Dublin - Malahide,ber/D2,3
560000,2,4,3,135,1,26,Semi-D,North,Dublin 9,ber/B3,1
395000,10,3,2,78,6,27,Terrace,North,Dublin 13,ber/D1,1
450000,13,2,2,73,6,26,Terrace,North,Dublin 9,ber/F,1
425000,14,3,3,103,1,29,Semi-D,Co. Dublin,Co. Dublin - Lucan,ber/C1,3
310000,7,2,2,71,3,27,Apartment,North,Dublin 13,ber/C2,1
270000,4,1,1,50,3,10,Apartment,South,Dublin 8,ber/C3,2
695000,4,4,3,113,1,5,Semi-D,South,Dublin 16,ber/C3,2
550000,14,4,3,125,1,20,Semi-D,Co. Dublin,Co. Dublin - Swords,ber/C1,3
735000,14,4,3,129,1,22,Semi-D,Co. Dublin,Co. Dublin - Malahide,ber/C1,3
385000,14,2,1,58,3,53,Apartment,North,Dublin 1,ber/C1,1
550000,10,3,3,100,1,22,Semi-D,Co. Dublin,Co. Dublin - Malahide,ber/D1,3
425000,12,3,1,100,1,9,Semi-D,North,Dublin 15,ber/A3,1
595000,14,3,2,97,7,22,Duplex,Co. Dublin,Co. Dublin - Malahide,ber/C1,3
295000,7,2,3,80,6,9,Terrace,North,Dublin 15,ber/C2,1
495000,6,3,3,109,6,27,Terrace,North,Dublin 13,ber/A2,1
465000,10,3,1,104,6,12,Terrace,North,Dublin 3,ber/D1,1
450000,4,3,1,96,6,27,Terrace,North,Dublin 13,ber/C3,1
385000,4,2,1,61,6,26,Terrace,North,Dublin 9,ber/C3,1
249950,10,1,1,34,3,15,Apartment,North,Dublin 5,ber/D1,1
950000,4,5,2,172,1,28,Semi-D,North,Dublin 11,ber/C3,1
435000,6,3,3,110,5,28,End of Terrace,North,Dublin 11,ber/A2,1
450000,7,3,3,104,1,9,Semi-D,North,Dublin 15,ber/C2,1
395000,7,3,1,76,3,10,Apartment,South,Dublin 8,ber/C2,2
350000,14,2,2,90,6,20,Terrace,Co. Dublin,Co. Dublin - Swords,ber/C1,3
475000,3,3,3,103,7,14,Duplex,South,Dublin 18,ber/B2,2
375000,7,2,1,62,3,10,Apartment,South,Dublin 8,ber/C2,2
1295000,1,5,3,200,1,8,Semi-D,South,Dublin 4,ber/D2,2
435000,2,3,3,104,1,54,Semi-D,Co. Dublin,Co. Dublin - Lusk,ber/B3,3
795000,8,4,2,112,4,7,Bungalow,South,Dublin 14,ber/G,2
595000,1,3,2,119,6,26,Terrace,North,Dublin 9,ber/D2,1
1950000,7,5,4,321,2,14,Detached,South,Dublin 18,ber/C2,2
950000,15,3,1,102,4,22,Bungalow,Co. Dublin,Co. Dublin - Malahide,ber/E2,3
349000,11,2,1,71,5,15,End of Terrace,North,Dublin 5,ber/E1,1
495000,4,3,1,76,6,52,Terrace,Co. Dublin,Co. Dublin - Portmarnock,ber/C3,3
295000,7,3,2,104,7,9,Duplex,North,Dublin 15,ber/C2,1
395000,1,3,1,84,1,20,Semi-D,Co. Dublin,Co. Dublin - Swords,ber/D2,3
685000,14,4,3,198,1,15,Semi-D,North,Dublin 5,ber/C1,1
449000,1,3,3,90,6,26,Terrace,North,Dublin 9,ber/D2,1
335000,11,1,1,39,3,8,Apartment,South,Dublin 4,ber/E1,2
585000,7,3,2,112,1,7,Semi-D,South,Dublin 14,ber/C2,2
895000,1,6,3,201,1,7,Semi-D,South,Dublin 14,ber/D2,2
535000,7,3,2,114,1,9,Semi-D,North,Dublin 15,ber/C2,1
675000,9,5,3,211,2,55,Detached,Co. Dublin,Co. Dublin - Garristown,ber/B1,3
425000,14,2,2,76,3,30,Apartment,North,Dublin 7,ber/C1,1
425000,7,2,2,76,3,30,Apartment,North,Dublin 7,ber/C2,1
375000,1,2,2,74,8,56,Townhouse,Co. Dublin,Co. Dublin - Old Connaught,ber/D2,3
275000,2,1,1,46,3,28,Apartment,North,Dublin 11,ber/B3,1
850000,11,4,3,124,2,23,Detached,Co. Dublin,Co. Dublin - Glenageary,ber/E1,3
785000,14,3,1,102,2,14,Detached,South,Dublin 18,ber/C1,2
285000,4,2,2,74,4,40,Bungalow,Co. Dublin,Co. Dublin - Rush,ber/C3,3
495000,12,4,3,141,6,27,Terrace,North,Dublin 13,ber/A3,1
695000,7,5,4,178,1,30,Semi-D,North,Dublin 7,ber/C2,1
2500000,5,7,4,279,2,22,Detached,Co. Dublin,Co. Dublin - Malahide,ber/SI_666,3
269950,2,2,1,67,3,20,Apartment,Co. Dublin,Co. Dublin - Swords,ber/B3,3
375000,10,3,2,96,1,28,Semi-D,North,Dublin 11,ber/D1,1
450000,7,3,3,110,1,27,Semi-D,North,Dublin 13,ber/C2,1
325000,1,4,3,125,5,9,End of Terrace,North,Dublin 15,ber/D2,1
365000,13,3,2,102,5,27,End of Terrace,North,Dublin 13,ber/F,1
635000,2,4,3,146,2,9,Detached,North,Dublin 15,ber/B3,1
850000,4,4,2,140,2,22,Detached,Co. Dublin,Co. Dublin - Malahide,ber/C3,3
369950,9,3,3,129,7,40,Duplex,Co. Dublin,Co. Dublin - Rush,ber/B1,3
950000,2,6,4,245,2,57,Detached,Co. Dublin,Co. Dublin - The Ward,ber/B3,3
375000,10,3,2,88,1,9,Semi-D,North,Dublin 15,ber/D1,1
549000,11,4,1,140,1,28,Semi-D,North,Dublin 11,ber/E1,1
495000,14,3,3,90,7,7,Duplex,South,Dublin 14,ber/C1,2
265000,1,2,2,77,3,9,Apartment,North,Dublin 15,ber/D2,1
265000,14,1,1,54,3,12,Apartment,North,Dublin 3,ber/C1,1
300000,4,2,1,67,6,9,Terrace,North,Dublin 15,ber/C3,1
325000,2,3,2,101,6,9,Terrace,North,Dublin 15,ber/B3,1
750000,11,3,2,167,6,10,Terrace,South,Dublin 8,ber/E1,2
365000,6,3,3,107,6,28,Terrace,North,Dublin 11,ber/A2,1
475000,10,3,1,86,6,27,Terrace,North,Dublin 13,ber/D1,1
295000,10,3,2,92,6,28,Terrace,North,Dublin 11,ber/D1,1
495000,12,4,4,155,1,9,Semi-D,North,Dublin 15,ber/A3,1
365000,4,3,2,104,1,28,Semi-D,North,Dublin 11,ber/C3,1
399950,11,3,2,86,5,13,End of Terrace,South,Dublin 12,ber/E1,2
450000,14,3,2,113,1,44,Semi-D,Co. Dublin,Co. Dublin - Donabate,ber/C1,3
395000,4,3,3,106,6,28,Terrace,North,Dublin 11,ber/C3,1
425000,14,2,1,77,6,10,Terrace,South,Dublin 8,ber/C1,2
325000,14,2,2,83,3,27,Apartment,North,Dublin 13,ber/C1,1
1950000,1,5,2,175,2,8,Detached,South,Dublin 4,ber/D2,2
320000,14,2,1,46,3,3,Apartment,South,Dublin 2,ber/C1,2
540000,4,3,3,98,1,9,Semi-D,North,Dublin 15,ber/C3,1
1350000,1,5,3,223,2,37,Detached,South,Dublin 20,ber/D2,2
685000,14,5,1,198,5,30,End of Terrace,North,Dublin 7,ber/C1,1
850000,6,4,3,143,6,14,Terrace,South,Dublin 18,ber/A2,2
1350000,14,4,3,167,2,14,Detached,South,Dublin 18,ber/C1,2
369000,3,3,3,109,7,22,Duplex,Co. Dublin,Co. Dublin - Malahide,ber/B2,3
1695000,10,4,3,290,2,19,Detached,Co. Dublin,Co. Dublin - Rathmichael,ber/D1,3
3000000,15,5,3,333,2,22,Detached,Co. Dublin,Co. Dublin - Malahide,ber/E2,3
795000,12,3,3,127,1,22,Semi-D,Co. Dublin,Co. Dublin - Malahide,ber/A3,3
890000,7,4,3,167,2,14,Detached,South,Dublin 18,ber/C2,2
2150000,8,5,3,465,2,27,Detached,North,Dublin 13,ber/G,1
325000,7,2,2,72,3,27,Apartment,North,Dublin 13,ber/C2,1
750000,4,3,3,78,6,8,Terrace,South,Dublin 4,ber/C3,2
495000,2,2,2,80,8,8,Townhouse,South,Dublin 4,ber/B3,2
220000,10,2,2,61,3,20,Apartment,Co. Dublin,Co. Dublin - Swords,ber/D1,3
475000,2,3,3,101,7,9,Duplex,North,Dublin 15,ber/B3,1
450000,7,2,2,61,3,4,Apartment,Co. Dublin,Co. Dublin - Blackrock,ber/C2,3
325000,10,3,2,81,6,28,Terrace,North,Dublin 11,ber/D1,1
674950,1,4,2,138,1,11,Semi-D,Co. Dublin,Co. Dublin - Killiney,ber/D2,3
475000,15,3,2,100,1,26,Semi-D,North,Dublin 9,ber/E2,1
460000,12,4,3,126,5,43,End of Terrace,Co. Dublin,Co. Dublin - Citywest,ber/A3,3
425000,8,3,2,112,1,15,Semi-D,North,Dublin 5,ber/G,1
2750000,3,5,6,754,2,58,Detached,Co. Dublin,Co Dublin - Malahide,ber/B2,3
750000,4,3,2,96,6,8,Terrace,South,Dublin 4,ber/C3,2
425000,1,2,1,63,3,6,Apartment,Co. Dublin,Co. Dublin - Monkstown,ber/D2,3
2200000,12,5,4,232,2,11,Detached,Co. Dublin,Co. Dublin - Killiney,ber/A3,3
310000,3,3,3,118,7,35,Duplex,Co. Dublin,Co. Dublin - Balbriggan,ber/B2,3
1950000,9,5,3,232,1,24,Semi-D,Co. Dublin,Co. Dublin - Dalkey,ber/B1,3
1350000,2,5,4,253,2,52,Detached,Co. Dublin,Co. Dublin - Portmarnock,ber/B3,3
300000,14,2,2,81,3,26,Apartment,North,Dublin 9,ber/C1,1
235000,1,1,1,45,3,10,Apartment,South,Dublin 8,ber/D2,2
495000,12,3,3,137,6,27,Terrace,North,Dublin 13,ber/A3,1
1150000,1,4,2,167,2,14,Detached,South,Dublin 18,ber/D2,2
495000,11,4,2,116,2,5,Detached,South,Dublin 16,ber/E1,2
250000,7,2,2,72,3,49,Apartment,South,Dublin 10,ber/C2,2
425000,3,4,4,138,1,48,Semi-D,Co. Dublin,Co. Dublin - Newcastle,ber/B2,3
395000,6,3,3,109,5,43,End of Terrace,Co. Dublin,Co. Dublin - Citywest,ber/A2,3
270000,14,3,1,85,6,49,Terrace,South,Dublin 10,ber/C1,2
950000,1,4,3,180,2,59,Detached,Co. Dublin,Co Dublin - Blackrock,ber/D2,3
695000,4,3,2,162,1,5,Semi-D,South,Dublin 16,ber/C3,2
495000,7,3,3,100,6,8,Terrace,South,Dublin 4,ber/C2,2
395000,8,2,1,55,6,8,Terrace,South,Dublin 4,ber/G,2
489000,11,2,1,71,6,10,Terrace,South,Dublin 8,ber/E1,2
575000,12,4,3,174,1,27,Semi-D,North,Dublin 13,ber/A3,1
950000,2,2,2,144,3,14,Apartment,South,Dublin 18,ber/B3,2
335000,4,3,1,82,1,9,Semi-D,North,Dublin 15,ber/C3,1
470000,6,4,3,134,1,43,Semi-D,Co. Dublin,Co. Dublin - Citywest,ber/A2,3
565000,3,3,4,129,1,5,Semi-D,South,Dublin 16,ber/B2,2
450000,8,3,1,91,1,15,Semi-D,North,Dublin 5,ber/G,1
315000,13,3,2,101,5,49,End of Terrace,South,Dublin 10,ber/F,2
625000,7,3,3,152,1,36,Semi-D,Co. Dublin,Co. Dublin - Skerries,ber/C2,3
480000,10,2,3,85,1,26,Semi-D,North,Dublin 9,ber/D1,1
750000,13,3,1,75,5,24,End of Terrace,Co. Dublin,Co. Dublin - Dalkey,ber/F,3
380000,1,3,1,84,4,20,Bungalow,Co. Dublin,Co. Dublin - Swords,ber/D2,3
425000,2,2,1,65,3,7,Apartment,South,Dublin 14,ber/B3,2
635000,1,3,1,108,1,5,Semi-D,South,Dublin 16,ber/D2,2
1250000,5,2,1,124,6,21,Terrace,South,Dublin 6,ber/SI_666,2
1095000,11,4,3,237,2,7,Detached,South,Dublin 14,ber/E1,2
325000,13,1,1,40,3,21,Apartment,South,Dublin 6,ber/F,2
1750000,10,4,3,218,2,14,Detached,South,Dublin 18,ber/D1,2
395000,14,5,3,132,1,9,Semi-D,North,Dublin 15,ber/C1,1
305000,2,2,2,65,3,26,Apartment,North,Dublin 9,ber/B3,1
1295000,13,4,2,182,1,38,Semi-D,South,Dublin 6w,ber/F,2
545000,9,2,2,97,3,7,Apartment,South,Dublin 14,ber/B1,2
465000,4,2,1,70,3,30,Apartment,North,Dublin 7,ber/C3,1
575000,10,3,1,116,1,5,Semi-D,South,Dublin 16,ber/D1,2
495000,15,3,1,95,5,10,End of Terrace,South,Dublin 8,ber/E2,2
950000,7,5,1,172,1,21,Semi-D,South,Dublin 6,ber/C2,2
2500000,5,3,5,428,6,8,Terrace,South,Dublin 4,ber/SI_666,2
695000,8,4,2,152,1,60,Semi-D,South,Dublin 6W,ber/G,2
725000,11,3,2,129,1,7,Semi-D,South,Dublin 14,ber/E1,2
395000,4,2,1,50,3,21,Apartment,South,Dublin 6,ber/C3,2
285000,13,1,1,45,6,10,Terrace,South,Dublin 8,ber/F,2
299000,14,3,1,89,6,46,Terrace,North,Dublin 17,ber/C1,1
285000,10,1,1,43,3,5,Apartment,South,Dublin 16,ber/D1,2
975000,10,3,2,131,2,61,Detached,Co. Dublin,Co. Dublin - Glasthule,ber/D1,3
365000,2,3,1,117,6,46,Terrace,North,Dublin 17,ber/B3,1
289000,10,3,1,104,2,41,Detached,South,Dublin 24,ber/D1,2
725000,2,4,2,132,1,27,Semi-D,North,Dublin 13,ber/B3,1
330000,7,3,2,94,2,45,Detached,South,Dublin 22,ber/C2,2
895000,4,4,3,150,2,5,Detached,South,Dublin 16,ber/C3,2
695000,3,2,2,75,3,3,Apartment,South,Dublin 2,ber/B2,2
275000,1,1,1,55,3,12,Apartment,North,Dublin 3,ber/D2,1
495000,2,3,2,144,1,41,Semi-D,South,Dublin 24,ber/B3,2
795000,2,4,3,494,4,17,Bungalow,Co. Dublin,Co. Dublin - Ballyboughal,ber/B3,3
290000,8,2,1,58,6,10,Terrace,South,Dublin 8,ber/G,2
340000,7,3,1,90,1,9,Semi-D,North,Dublin 15,ber/C2,1
350000,4,3,2,83,5,27,End of Terrace,North,Dublin 13,ber/C3,1
298000,7,3,2,100,6,35,Terrace,Co. Dublin,Co. Dublin - Balbriggan,ber/C2,3
325000,2,2,3,80,6,9,Terrace,North,Dublin 15,ber/B3,1
215000,4,1,1,38,3,41,Apartment,South,Dublin 24,ber/C3,2
485000,14,3,2,107,3,14,Apartment,South,Dublin 18,ber/C1,2
469950,5,1,1,50,6,25,Terrace,Co. Dublin,Co. Dublin - Sandycove,ber/SI_666,3
530000,12,3,3,110,2,46,Detached,North,Dublin 17,ber/A3,1
260000,8,1,1,34,6,10,Terrace,South,Dublin 8,ber/G,2
410000,7,2,2,84,3,1,Apartment,Co. Dublin,Co. Dublin - Stillorgan,ber/C2,3
525000,13,2,1,81,1,13,Semi-D,South,Dublin 12,ber/F,2
295000,1,2,1,83,6,12,Terrace,North,Dublin 3,ber/D2,1
600000,5,3,1,116,6,30,Terrace,North,Dublin 7,ber/SI_666,1
410000,1,3,1,91,1,20,Semi-D,Co. Dublin,Co. Dublin - Swords,ber/D2,3
485000,2,3,1,73,1,10,Semi-D,South,Dublin 8,ber/B3,2
750000,10,3,3,92,5,6,End of Terrace,Co. Dublin,Co. Dublin - Monkstown,ber/D1,3
335000,14,2,2,69,3,9,Apartment,North,Dublin 15,ber/C1,1
525000,4,3,2,112,3,9,Apartment,North,Dublin 15,ber/C3,1
429000,7,3,2,95,1,29,Semi-D,Co. Dublin,Co. Dublin - Lucan,ber/C2,3
425000,13,2,1,56,6,21,Terrace,South,Dublin 6,ber/F,2
765000,12,3,3,125,1,22,Semi-D,Co. Dublin,Co. Dublin - Malahide,ber/A3,3
175000,4,1,1,53,3,41,Apartment,South,Dublin 24,ber/C3,2
600000,2,3,3,104,1,9,Semi-D,North,Dublin 15,ber/B3,1
635000,14,4,2,135,5,27,End of Terrace,North,Dublin 13,ber/C1,1
350000,2,2,1,64,3,53,Apartment,North,Dublin 1,ber/B3,1
565000,6,3,3,117,6,32,Terrace,Co. Dublin,Co.Dublin - Lucan,ber/A2,3
550000,15,3,2,95,1,13,Semi-D,South,Dublin 12,ber/E2,2
255000,7,2,2,68,6,45,Terrace,South,Dublin 22,ber/C2,2
495000,14,2,1,64,3,8,Apartment,South,Dublin 4,ber/C1,2
895000,15,3,1,123,6,21,Terrace,South,Dublin 6,ber/E2,2
350000,7,1,1,50,3,30,Apartment,North,Dublin 7,ber/C2,1
275000,14,1,1,54,3,10,Apartment,South,Dublin 8,ber/C1,2
895000,15,3,1,107,6,8,Terrace,South,Dublin 4,ber/E2,2
350000,7,2,2,80,3,14,Apartment,South,Dublin 18,ber/C2,2
280000,4,2,2,80,3,9,Apartment,North,Dublin 15,ber/C3,1
1600000,9,5,5,340,6,9,Terrace,North,Dublin 15,ber/B1,1
225000,7,1,1,43,3,44,Apartment,Co. Dublin,Co. Dublin - Donabate,ber/C2,3
275000,10,3,1,80,6,45,Terrace,South,Dublin 22,ber/D1,2
350000,3,4,3,138,6,28,Terrace,North,Dublin 11,ber/B2,1
610000,2,3,3,106,6,21,Terrace,South,Dublin 6,ber/B3,2
525000,10,3,2,112,1,41,Semi-D,South,Dublin 24,ber/D1,2
395000,10,3,2,154,1,28,Semi-D,North,Dublin 11,ber/D1,1
475000,8,2,1,72,1,5,Semi-D,South,Dublin 16,ber/G,2
330000,10,1,1,50,3,53,Apartment,North,Dublin 1,ber/D1,1
585000,15,4,2,129,1,29,Semi-D,Co. Dublin,Co. Dublin - Lucan,ber/E2,3
405000,14,3,3,88,1,29,Semi-D,Co. Dublin,Co. Dublin - Lucan,ber/C1,3
475000,8,3,1,105,6,5,Terrace,South,Dublin 16,ber/G,2
325000,14,2,2,75,3,9,Apartment,North,Dublin 15,ber/C1,1
495000,4,3,1,91,6,56,Terrace,Co. Dublin,Co. Dublin - Old Connaught,ber/C3,3
575000,10,2,2,91,4,14,Bungalow,South,Dublin 18,ber/D1,2
550000,3,2,1,56,6,10,Terrace,South,Dublin 8,ber/B2,2
625000,8,3,2,91,1,7,Semi-D,South,Dublin 14,ber/G,2
300000,10,1,1,49,3,53,Apartment,North,Dublin 1,ber/D1,1
915000,1,4,1,146,1,4,Semi-D,Co. Dublin,Co. Dublin - Blackrock,ber/D2,3
595000,11,3,2,115,5,10,End of Terrace,South,Dublin 8,ber/E1,2
1100000,4,5,3,178,2,27,Detached,North,Dublin 13,ber/C3,1
375000,14,2,2,82,3,49,Apartment,South,Dublin 10,ber/C1,2
330000,8,2,1,82,6,41,Terrace,South,Dublin 24,ber/G,2
350000,14,4,3,125,7,9,Duplex,North,Dublin 15,ber/C1,1
325000,10,2,2,76,7,9,Duplex,North,Dublin 15,ber/D1,1
675000,8,4,1,134,1,27,Semi-D,North,Dublin 13,ber/G,1
375000,3,3,1,82,6,12,Terrace,North,Dublin 3,ber/B2,1
390000,11,3,1,70,5,13,End of Terrace,South,Dublin 12,ber/E1,2
475000,1,3,2,128,5,28,End of Terrace,North,Dublin 11,ber/D2,1
360000,7,4,4,111,6,45,Terrace,South,Dublin 22,ber/C2,2
480000,11,3,2,100,1,29,Semi-D,Co. Dublin,Co. Dublin - Lucan,ber/E1,3
475000,3,2,2,88,3,9,Apartment,North,Dublin 15,ber/B2,1
425000,4,2,1,63,5,13,End of Terrace,South,Dublin 12,ber/C3,2
395000,1,3,1,78,1,44,Semi-D,Co. Dublin,Co. Dublin - Donabate,ber/D2,3
325000,10,2,1,55,3,14,Apartment,South,Dublin 18,ber/D1,2
490000,4,2,2,84,3,10,Apartment,South,Dublin 8,ber/C3,2
325000,13,2,1,87,6,10,Terrace,South,Dublin 8,ber/F,2
1025000,4,3,1,115,1,62,Semi-D,Co. Dublin,Co Dublin - Sandycove,ber/C3,3
650000,2,3,2,109,6,26,Terrace,North,Dublin 9,ber/B3,1
260000,8,1,1,34,6,10,Terrace,South,Dublin 8,ber/G,2
1495000,14,5,3,225,2,24,Detached,Co. Dublin,Co. Dublin - Dalkey,ber/C1,3
540000,7,4,4,161,2,9,Detached,North,Dublin 15,ber/C2,1
335000,4,1,1,58,3,8,Apartment,South,Dublin 4,ber/C3,2
475000,1,2,1,66,6,4,Terrace,Co. Dublin,Co. Dublin - Blackrock,ber/D2,3
750000,1,2,1,70,2,21,Detached,South,Dublin 6,ber/D2,2
700000,1,5,3,0,2,63,Detached,Co. Dublin,Co. Dublin - Kilsallaghan,ber/D2,3
2450000,1,5,3,258,1,21,Semi-D,South,Dublin 6,ber/D2,2
295000,13,1,1,42,6,12,Terrace,North,Dublin 3,ber/F,1
380000,14,2,2,66,3,26,Apartment,North,Dublin 9,ber/C1,1
595000,13,3,1,101,5,38,End of Terrace,South,Dublin 6w,ber/F,2
300000,4,1,1,47,3,53,Apartment,North,Dublin 1,ber/C3,1
220000,4,1,1,49,3,41,Apartment,South,Dublin 24,ber/C3,2
449000,10,3,1,98,5,13,End of Terrace,South,Dublin 12,ber/D1,2
700000,7,2,2,76,6,8,Terrace,South,Dublin 4,ber/C2,2
510000,15,4,2,127,1,15,Semi-D,North,Dublin 5,ber/E2,1
495000,12,3,3,110,6,27,Terrace,North,Dublin 13,ber/A3,1
380000,4,3,1,88,6,15,Terrace,North,Dublin 5,ber/C3,1
275000,4,2,1,77,3,9,Apartment,North,Dublin 15,ber/C3,1
765000,4,3,2,123,2,4,Detached,Co. Dublin,Co. Dublin - Blackrock,ber/C3,3
375000,2,2,2,64,3,53,Apartment,North,Dublin 1,ber/B3,1
375000,1,3,1,94,6,26,Terrace,North,Dublin 9,ber/D2,1
695000,13,4,2,174,1,12,Semi-D,North,Dublin 3,ber/F,1
